mineID,site,ancientName,province,country,region,miningDistrict,romanianRANID,sanchezPalenciaAndOrejasID,domergueID,spainMapSheet,lambertX,lambertY,latitude,longitude,coordinateAccuracy,locationDataSource,locationNotes,notBeforeOpeningDate,notAfterOpeningDate,notBeforeClosingDate,notAfterClosingDate,inUseDate,metalMinedGold,metalMinedSilver,metalMinedLead,metalMinedCopper,metalMinedTin,metalMinedIron,metalMinedMercuryCinnabar,metalMinedZinc,metalMinedOther,description,references,techniqueOpencast,techniqueUnderground,techniqueHydraulic,techniqueHushing,techniqueGroundSluicing,techniqueRuinaMontium,techniqueRakeComb,techniqueGoldWashing,techniqueOther,notes,geology,depositType,exploitationType,Flag_Au_Oro,Status_Au_Oro,Flag_Ag_Plata,Status_Ag_Plata,Flag_Cu_Cobre,Status_Cu_Cobre,Flag_Pb_Plomo,Status_Pb_Plomo,Flag_Hg_Cinabrio,Status_Hg_Cinabrio,Flag_Sn_Estano,Status_Sn_Estano,Flag_Fe_Hierro,Status_Fe_Hierro,Tech_Ruina_Montium,Tech_Subterranea,Tech_Cielo_Abierto,Tech_Lavado_Placer,Certainty_Spatial,Certainty_Archaeological,Certainty_Metallogenic,Certainty_Score,Certainty_Grade,Real_Elevation_MDT_m,Real_IGME_Lithology_General,Real_IGME_Lithology_Detailed,Real_IGME_Era,Real_IGME_Sistema,Real_IGME_Dominio,Coord_X,Coord_Y,Real_IGME_Dist_Fault_m,Real_IGME_Dist_Contact_m,Real_IGME_Fault_Density_5km,Is_Presence,Spatial_Fold
BG_01654,Background_Control,,Regional_Background,Spain,,,,,,,,,40.019259009402944,-3.4687360076113256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,776.4338581181997,"Conglomerados, gravas y arenas aluviales",,CENOZOICO,,CUENCAS TERCIARIAS,460000.0,4430000.0,16739.72981510897,8018.288914242989,2,0,5
BG_01655,Background_Control,,Regional_Background,Spain,,,,,,,,,41.17136560436972,-0.8542302756331341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,628.3247159629478,"Calizas, dolomias y margas; Conglomerados y areniscas",,PALEOZOICO,,MACIZO IBERICO,680000.0,4560000.0,14396.863307885558,4389.3505083990485,3,0,5
BG_01656,Background_Control,,Regional_Background,Spain,,,,,,,,,41.592626848162716,0.35934912561060345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,964.40476408984,"Gneises, esquistos y pizarras",,CENOZOICO,,CORDILLERA IBERICA,780000.0,4610000.0,44296.87193711463,30576.63247859452,3,0,5
BG_01657,Background_Control,,Regional_Background,Spain,,,,,,,,,42.56032261715566,3.0901107234338725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,751.5140306070202,Granitoides hercínicos indiferenciados,,PALEOZOICO,,CUENCAS TERCIARIAS,1000000.0,4730000.0,47529.471108358004,8485.162838117687,4,0,5
BG_01658,Background_Control,,Regional_Background,Spain,,,,,,,,,39.35613931737709,-0.2145720448908134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,591.2689321197563,"Areniscas, arcillas y margas de cuencas terciarias",,MESOZOICO,,ZONAS BETICAS,740000.0,4360000.0,1826.7414625376655,24782.41711739263,0,0,5
BG_01659,Background_Control,,Regional_Background,Spain,,,,,,,,,38.21241508919323,-1.857728410792136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,426.62122687017995,"Areniscas, arcillas y margas de cuencas terciarias",,PALEOZOICO,,ZONAS BETICAS,600000.0,4230000.0,8746.586724334185,4585.727678016541,1,0,4
BG_01660,Background_Control,,Regional_Background,Spain,,,,,,,,,36.523836797676275,1.1317418173284202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,849.4626753455348,"Areniscas, arcillas y margas de cuencas terciarias",,CENOZOICO,,MACIZO IBERICO,870000.0,4050000.0,11219.810152819322,200.0,1,0,4
BG_01661,Background_Control,,Regional_Background,Spain,,,,,,,,,38.30135148257245,-4.258027349682941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,181.63967401134585,"Conglomerados, gravas y arenas aluviales",,CENOZOICO,,MACIZO IBERICO,390000.0,4240000.0,27762.525883355185,10261.598343621588,1,0,3
BG_01662,Background_Control,,Regional_Background,Spain,,,,,,,,,38.35945423800038,2.4921173099938643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,811.4726050689732,"Calizas, dolomias y margas; Conglomerados y areniscas",,PALEOZOICO,,ZONAS BETICAS,980000.0,4260000.0,5463.044339925326,1584.2124947479276,1,0,4
BG_01663,Background_Control,,Regional_Background,Spain,,,,,,,,,40.275008949657334,1.9392177127182317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,375.23881211128185,"Conglomerados, gravas y arenas aluviales",,PALEOZOICO,,MACIZO IBERICO,920000.0,4470000.0,5033.08738595769,21059.29779815891,0,0,5
BG_01664,Background_Control,,Regional_Background,Spain,,,,,,,,,35.94591021555757,-0.8934647446772985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,963.0709154891599,"Calizas, dolomias y margas; Conglomerados y areniscas",,CENOZOICO,,CUENCAS TERCIARIAS,690000.0,3980000.0,100752.42942438555,4846.015066248597,1,0,4
BG_01665,Background_Control,,Regional_Background,Spain,,,,,,,,,38.846032969161826,-2.1933599591680317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,690.3248856656737,"Conglomerados, gravas y arenas aluviales",,PROTEROZOICO,,CUENCAS TERCIARIAS,570000.0,4300000.0,57073.673905473326,8795.247922274179,1,0,4
BG_01666,Background_Control,,Regional_Background,Spain,,,,,,,,,37.64314855070594,-5.833494356027815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,811.0309419625272,"Conglomerados, gravas y arenas aluviales",,CENOZOICO,,CUENCAS TERCIARIAS,250000.0,4170000.0,6973.7471618608515,1365.8424387082098,5,0,2
BG_01667,Background_Control,,Regional_Background,Spain,,,,,,,,,42.084374157543905,-1.670034239836921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,670.4972034561798,"Calizas, dolomias y margas; Conglomerados y areniscas",,CENOZOICO,,ZONAS BETICAS,610000.0,4660000.0,18264.131282368286,5066.940904731186,1,0,5
BG_01668,Background_Control,,Regional_Background,Spain,,,,,,,,,41.150804038659466,2.4809657258502202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,211.9057262147508,"Calizas, dolomias y margas; Conglomerados y areniscas",,MESOZOICO,,CUENCAS TERCIARIAS,960000.0,4570000.0,15381.441858841632,22813.869182468603,2,0,5
BG_01669,Background_Control,,Regional_Background,Spain,,,,,,,,,36.33611254641737,1.3444631719035294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,434.8177091511654,"Areniscas, arcillas y margas de cuencas terciarias",,MESOZOICO,,ZONAS BETICAS,890000.0,4030000.0,54790.41821201339,2465.8321242262477,2,0,4
BG_01670,Background_Control,,Regional_Background,Spain,,,,,,,,,38.75054356603378,-4.380948026174701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,818.0973344028456,"Calizas, dolomias y margas; Conglomerados y areniscas",,PROTEROZOICO,,CUENCAS TERCIARIAS,380000.0,4290000.0,24982.45770072022,15626.090081432385,2,0,3
BG_01671,Background_Control,,Regional_Background,Spain,,,,,,,,,41.28137503221714,-3.1194131582905484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,691.663954339961,"Calizas, dolomias y margas; Conglomerados y areniscas",,CENOZOICO,,MACIZO IBERICO,490000.0,4570000.0,4787.774248492067,37410.87953091166,3,0,5
BG_01672,Background_Control,,Regional_Background,Spain,,,,,,,,,36.496505650195964,-4.4515065685487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,945.247476326418,"Calizas, dolomias y margas; Conglomerados y areniscas",,CENOZOICO,,CUENCAS TERCIARIAS,370000.0,4040000.0,47012.15619655621,17083.864312517282,2,0,3
BG_01673,Background_Control,,Regional_Background,Spain,,,,,,,,,42.45071821280635,-3.6080449269873824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,750.818640759293,"Gneises, esquistos y pizarras",,MESOZOICO,,ZONAS BETICAS,450000.0,4700000.0,17697.831389727733,24991.8454300147,1,0,5
BG_01674,Background_Control,,Regional_Background,Spain,,,,,,,,,38.02976747342021,-1.6326945155066992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,408.32452732433507,"Gneises, esquistos y pizarras",,CENOZOICO,,ZONAS BETICAS,620000.0,4210000.0,10677.2612560304,1730.6851591276213,1,0,4
BG_01675,Background_Control,,Regional_Background,Spain,,,,,,,,,40.16013162906322,0.05283184040544086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,450.98396556984153,"Gneises, esquistos y pizarras",,CENOZOICO,,CORDILLERA IBERICA,760000.0,4450000.0,16478.0610010403,4329.874752390426,2,0,5
BG_01676,Background_Control,,Regional_Background,Spain,,,,,,,,,36.554421927959176,-6.128296443387177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,675.7293476308093,"Calizas, dolomias y margas; Conglomerados y areniscas",,MESOZOICO,,MACIZO IBERICO,220000.0,4050000.0,24103.462032245803,33741.18992364809,1,0,2
BG_01677,Background_Control,,Regional_Background,Spain,,,,,,,,,38.49732778691448,1.356790765114329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,71.48898349997364,"Conglomerados, gravas y arenas aluviales",,CENOZOICO,,MACIZO IBERICO,880000.0,4270000.0,14708.648501084544,18834.551122373916,3,0,4
BG_01678,Background_Control,,Regional_Background,Spain,,,,,,,,,37.93350174547308,-1.1793395374347058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,1068.3604714057462,"Calizas, dolomias y margas; Conglomerados y areniscas",,MESOZOICO,,CORDILLERA IBERICA,660000.0,4200000.0,9693.165667525203,15306.189656164706,4,0,4
BG_01679,Background_Control,,Regional_Background,Spain,,,,,,,,,38.35748064479562,-6.089978516046614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,760.4366840943893,"Areniscas, arcillas y margas de cuencas terciarias",,CENOZOICO,,ZONAS BETICAS,230000.0,4250000.0,17791.62407682764,16349.251832361559,2,0,2
BG_01680,Background_Control,,Regional_Background,Spain,,,,,,,,,36.6444374400912,-6.131936374399886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,956.7586492622181,"Areniscas, arcillas y margas de cuencas terciarias",,MESOZOICO,,CUENCAS TERCIARIAS,220000.0,4060000.0,677.5683122680431,8021.666862363893,1,0,2
BG_01681,Background_Control,,Regional_Background,Spain,,,,,,,,,43.491120622778155,-6.091828674884305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,254.84901479770775,"Areniscas, arcillas y margas de cuencas terciarias",,MESOZOICO,,MACIZO IBERICO,250000.0,4820000.0,51820.845052460405,683.6967922582517,0,0,1
BG_01682,Background_Control,,Regional_Background,Spain,,,,,,,,,42.3514050381701,-1.4215904867931015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,961.1412900888139,"Areniscas, arcillas y margas de cuencas terciarias",,CENOZOICO,,MACIZO IBERICO,630000.0,4690000.0,6561.402843646833,23017.847095969508,1,0,5
BG_01683,Background_Control,,Regional_Background,Spain,,,,,,,,,42.18208201567502,-2.878906931686038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,1207.874727756937,"Calizas, dolomias y margas; Conglomerados y areniscas",,CENOZOICO,,CUENCAS TERCIARIAS,510000.0,4670000.0,1571.4158029882558,17031.318142858163,1,0,5
BG_01684,Background_Control,,Regional_Background,Spain,,,,,,,,,39.44613981534458,-0.21098718672244868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,319.7804111556706,Granitoides hercínicos indiferenciados,,CENOZOICO,,MACIZO IBERICO,740000.0,4370000.0,37115.61185928928,9602.756451274767,0,0,5
BG_01685,Background_Control,,Regional_Background,Spain,,,,,,,,,38.61781280605961,-6.445608184865914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,842.8504487259416,"Areniscas, arcillas y margas de cuencas terciarias",,CENOZOICO,,MACIZO IBERICO,200000.0,4280000.0,52042.81963348025,34502.761969399806,0,0,2
BG_01686,Background_Control,,Regional_Background,Spain,,,,,,,,,36.21992388966906,-1.10862472565897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,650.2774861718233,"Gneises, esquistos y pizarras",,MESOZOICO,,CORDILLERA IBERICA,670000.0,4010000.0,58838.16328659031,6145.704266033813,0,0,4
BG_01687,Background_Control,,Regional_Background,Spain,,,,,,,,,42.22662776826186,2.5733401977912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,263.89153793793895,"Areniscas, arcillas y margas de cuencas terciarias",,PROTEROZOICO,,CORDILLERA IBERICA,960000.0,4690000.0,23808.717978278648,5228.938106062288,1,0,5
BG_01688,Background_Control,,Regional_Background,Spain,,,,,,,,,40.86614808201705,-6.5595917799917665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,773.2209929629674,"Areniscas, arcillas y margas de cuencas terciarias",,MESOZOICO,,CUENCAS TERCIARIAS,200000.0,4530000.0,8045.673894989572,30929.486064128483,3,0,1
BG_01689,Background_Control,,Regional_Background,Spain,,,,,,,,,36.21811403113036,-5.002573093317986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,858.400801209337,"Calizas, dolomias y margas; Conglomerados y areniscas",,MESOZOICO,,CUENCAS TERCIARIAS,320000.0,4010000.0,46776.3560144316,23917.327316914507,1,0,2
BG_01690,Background_Control,,Regional_Background,Spain,,,,,,,,,42.261377380369616,-4.5761615898122185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,499.7183618327883,"Conglomerados, gravas y arenas aluviales",,CENOZOICO,,CUENCAS TERCIARIAS,370000.0,4680000.0,42105.58981679886,10853.47142072804,1,0,1
BG_01691,Background_Control,,Regional_Background,Spain,,,,,,,,,38.487838359988544,-3.3439867858231267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,941.4791300638058,"Areniscas, arcillas y margas de cuencas terciarias",,CENOZOICO,,CUENCAS TERCIARIAS,470000.0,4260000.0,9895.271373761669,2101.6042839112924,1,0,3
BG_01692,Background_Control,,Regional_Background,Spain,,,,,,,,,38.48559363642185,-2.1973939488117122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,233.30914830270058,"Areniscas, arcillas y margas de cuencas terciarias",,PALEOZOICO,,MACIZO IBERICO,570000.0,4260000.0,81803.98902975823,3632.4391769550684,2,0,4
BG_01693,Background_Control,,Regional_Background,Spain,,,,,,,,,40.43309006739458,-0.05272068517750118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,276.31096338758897,"Calizas, dolomias y margas; Conglomerados y areniscas",,PROTEROZOICO,,CUENCAS TERCIARIAS,750000.0,4480000.0,3858.03340019373,16016.649062241018,5,0,5
BG_01694,Background_Control,,Regional_Background,Spain,,,,,,,,,41.006228125759556,-1.92977293605545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,684.1493488971881,"Areniscas, arcillas y margas de cuencas terciarias",,MESOZOICO,,ZONAS BETICAS,590000.0,4540000.0,141972.92256082885,7293.001002342633,2,0,5
BG_01695,Background_Control,,Regional_Background,Spain,,,,,,,,,42.984710070376174,-4.349211466201003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,656.3463194930679,"Conglomerados, gravas y arenas aluviales",,CENOZOICO,,ZONAS BETICAS,390000.0,4760000.0,68875.95761281194,27161.675051099028,3,0,1
BG_01696,Background_Control,,Regional_Background,Spain,,,,,,,,,40.06375767895073,0.2829807501460905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,470.8566278939737,"Calizas, dolomias y margas; Conglomerados y areniscas",,PALEOZOICO,,MACIZO IBERICO,780000.0,4440000.0,40754.95513924216,44922.492971811385,3,0,5
BG_01697,Background_Control,,Regional_Background,Spain,,,,,,,,,43.16158562349084,-1.4008883024402836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,852.3986089929715,"Areniscas, arcillas y margas de cuencas terciarias",,CENOZOICO,,CUENCAS TERCIARIAS,630000.0,4780000.0,97747.63619446824,24570.41024741143,1,0,5
BG_01698,Background_Control,,Regional_Background,Spain,,,,,,,,,39.00383300812601,-5.425151976685628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,782.7235785539873,"Gneises, esquistos y pizarras",,PALEOZOICO,,CUENCAS TERCIARIAS,290000.0,4320000.0,44843.893594650115,7111.269329597682,2,0,5
BG_01699,Background_Control,,Regional_Background,Spain,,,,,,,,,37.96225574811434,1.2111636118614433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,864.5347677335039,"Areniscas, arcillas y margas de cuencas terciarias",,PALEOZOICO,,CUENCAS TERCIARIAS,870000.0,4210000.0,7394.988453900395,23316.181969485955,1,0,4
BG_01700,Background_Control,,Regional_Background,Spain,,,,,,,,,38.12779101008117,-3.114096941185847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,619.2158911619331,"Conglomerados, gravas y arenas aluviales",,CENOZOICO,,CUENCAS TERCIARIAS,490000.0,4220000.0,20428.666060722284,6495.050078889357,0,0,3
BG_01701,Background_Control,,Regional_Background,Spain,,,,,,,,,36.762278926604424,-1.207412668904019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,800.6450669945852,"Conglomerados, gravas y arenas aluviales",,PROTEROZOICO,,CORDILLERA IBERICA,660000.0,4070000.0,2596.585439621857,2742.626961216041,1,0,4
BG_01702,Background_Control,,Regional_Background,Spain,,,,,,,,,39.07421293512621,-6.23659132242736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,538.5874242425014,Granitoides hercínicos indiferenciados,,PROTEROZOICO,,MACIZO IBERICO,220000.0,4330000.0,17280.720682688752,509.4523449289074,5,0,5
BG_01703,Background_Control,,Regional_Background,Spain,,,,,,,,,42.4358222464624,-1.0547478775557875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,1163.454672521649,"Calizas, dolomias y margas; Conglomerados y areniscas",,PALEOZOICO,,ZONAS BETICAS,660000.0,4700000.0,47364.03677010189,7309.486160548703,1,0,5
BG_01704,Background_Control,,Regional_Background,Spain,,,,,,,,,38.567431912841734,-1.393004300571002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,446.8635574695036,"Conglomerados, gravas y arenas aluviales",,MESOZOICO,,MACIZO IBERICO,640000.0,4270000.0,17096.893855052807,35082.405084507984,2,0,4
BG_01705,Background_Control,,Regional_Background,Spain,,,,,,,,,40.797645924599,2.333260458413037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,1176.3243573645782,"Areniscas, arcillas y margas de cuencas terciarias",,CENOZOICO,,CUENCAS TERCIARIAS,950000.0,4530000.0,14032.085580748551,4096.564451639892,1,0,5
BG_01706,Background_Control,,Regional_Background,Spain,,,,,,,,,38.56405588585933,-1.163536021472917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,658.7219867723521,"Conglomerados, gravas y arenas aluviales",,MESOZOICO,,MACIZO IBERICO,660000.0,4270000.0,31666.142375591124,3469.774951756737,2,0,4
BG_01707,Background_Control,,Regional_Background,Spain,,,,,,,,,43.25478174441943,-1.6448402272447409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,306.12227760781434,"Calizas, dolomias y margas; Conglomerados y areniscas",,CENOZOICO,,CUENCAS TERCIARIAS,610000.0,4790000.0,72006.34615449335,52509.02766856093,5,0,5
BG_01708,Background_Control,,Regional_Background,Spain,,,,,,,,,36.28721530092031,-6.006275560122685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,992.0198376221502,"Calizas, dolomias y margas; Conglomerados y areniscas",,CENOZOICO,,MACIZO IBERICO,230000.0,4020000.0,1706.3380968029091,379.8303945222986,0,0,2
BG_01709,Background_Control,,Regional_Background,Spain,,,,,,,,,38.363287658462454,-5.861365818456654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,681.4753470987398,"Gneises, esquistos y pizarras",,CENOZOICO,,ZONAS BETICAS,250000.0,4250000.0,17041.438342543508,23111.426894179305,1,0,2
BG_01710,Background_Control,,Regional_Background,Spain,,,,,,,,,40.50649186356844,0.540482832417435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,862.7810245950595,"Areniscas, arcillas y margas de cuencas terciarias",,MESOZOICO,,CUENCAS TERCIARIAS,800000.0,4490000.0,6029.142779344026,5815.187305889012,2,0,5
BG_01711,Background_Control,,Regional_Background,Spain,,,,,,,,,38.10785494903255,-5.167128568218062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,955.9639796356482,"Gneises, esquistos y pizarras",,CENOZOICO,,CUENCAS TERCIARIAS,310000.0,4220000.0,41601.19793277806,573.1305083289809,1,0,2
BG_01712,Background_Control,,Regional_Background,Spain,,,,,,,,,41.270973370376005,-4.552099754290667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,734.4888885362564,"Gneises, esquistos y pizarras",,CENOZOICO,,CUENCAS TERCIARIAS,370000.0,4570000.0,3910.9508658254904,37479.463202857376,3,0,1
BG_01713,Background_Control,,Regional_Background,Spain,,,,,,,,,42.632187549460355,-3.243923672038854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,501.9397887967964,"Calizas, dolomias y margas; Conglomerados y areniscas",,CENOZOICO,,MACIZO IBERICO,480000.0,4720000.0,38256.78698675864,2256.1062163476913,2,0,5
BG_01714,Background_Control,,Regional_Background,Spain,,,,,,,,,39.82494237587182,-4.869594871028924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,893.9283444173125,"Calizas, dolomias y margas; Conglomerados y areniscas",,MESOZOICO,,CUENCAS TERCIARIAS,340000.0,4410000.0,11799.398421259564,12037.042464512275,4,0,5
BG_01715,Background_Control,,Regional_Background,Spain,,,,,,,,,38.03722164265632,-2.658131579299589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,650.1888768636489,"Calizas, dolomias y margas; Conglomerados y areniscas",,MESOZOICO,,ZONAS BETICAS,530000.0,4210000.0,7762.666950287365,4804.198992388446,2,0,3
BG_01716,Background_Control,,Regional_Background,Spain,,,,,,,,,41.36996114684905,-2.4021263442050866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,821.4644546521047,Granitoides hercínicos indiferenciados,,CENOZOICO,,MACIZO IBERICO,550000.0,4580000.0,96403.86491986531,1011.2246475279104,0,0,5
BG_01717,Background_Control,,Regional_Background,Spain,,,,,,,,,37.47938060071126,-5.035755826695324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,111.5673565521347,"Areniscas, arcillas y margas de cuencas terciarias",,PROTEROZOICO,,ZONAS BETICAS,320000.0,4150000.0,654.4406947686343,768.1755551642207,1,0,2
BG_01718,Background_Control,,Regional_Background,Spain,,,,,,,,,39.4273452839445,-6.485177772283784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,761.7454292524629,"Calizas, dolomias y margas; Conglomerados y areniscas",,CENOZOICO,,MACIZO IBERICO,200000.0,4370000.0,20155.00179826308,1841.9530520237267,2,0,5
BG_01719,Background_Control,,Regional_Background,Spain,,,,,,,,,41.53360464777548,-5.037837437822804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,490.35354371374245,"Conglomerados, gravas y arenas aluviales",,MESOZOICO,,CUENCAS TERCIARIAS,330000.0,4600000.0,765.2499176118741,1110.6252242471146,1,0,1
