mineID,site,ancientName,province,country,region,miningDistrict,romanianRANID,sanchezPalenciaAndOrejasID,domergueID,spainMapSheet,lambertX,lambertY,latitude,longitude,coordinateAccuracy,locationDataSource,locationNotes,notBeforeOpeningDate,notAfterOpeningDate,notBeforeClosingDate,notAfterClosingDate,inUseDate,metalMinedGold,metalMinedSilver,metalMinedLead,metalMinedCopper,metalMinedTin,metalMinedIron,metalMinedMercuryCinnabar,metalMinedZinc,metalMinedOther,description,references,techniqueOpencast,techniqueUnderground,techniqueHydraulic,techniqueHushing,techniqueGroundSluicing,techniqueRuinaMontium,techniqueRakeComb,techniqueGoldWashing,techniqueOther,notes,geology,depositType,exploitationType,Flag_Au_Oro,Status_Au_Oro,Flag_Ag_Plata,Status_Ag_Plata,Flag_Cu_Cobre,Status_Cu_Cobre,Flag_Pb_Plomo,Status_Pb_Plomo,Flag_Hg_Cinabrio,Status_Hg_Cinabrio,Flag_Sn_Estano,Status_Sn_Estano,Flag_Fe_Hierro,Status_Fe_Hierro,Tech_Ruina_Montium,Tech_Subterranea,Tech_Cielo_Abierto,Tech_Lavado_Placer,Certainty_Spatial,Certainty_Archaeological,Certainty_Metallogenic,Certainty_Score,Certainty_Grade
1227,Río Sil 4: Viña Grande / Las Chozas,,Hispania Tarraconensis,Spain,Lugo,Cuenca media del Sil,,MS-029,LU 11.a,,313.6,870.9,42.39108403,-7.167960512,100.0,"Converted in QGIS from Lambert coords, Madrid 1870","Assuming Las Chozas = As Chouzas on the IGN map, in which case it is the same as Domergue's Río Sil 4: Viña Grande",,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Domergue 1990: 41; Sanchez-Palencia and Orejas 1994, 195",1.0,0.0,TRUE,FALSE,FALSE,0.0,1.0,0.0,0.0,,Quaternary terrace,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,1.0,1.0,1.0,Alta Certeza (Grado I)
1228,Río Sil 5: Aguasmestas,,Hispania Tarraconensis,Spain,Lugo,Cuenca media del Sil,,MS-046,LU 12.5,189.0,299.2,879.0,42.45877481,-7.346779839,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1987: 352; Domergue 1990: 41; Sanchez-Palencia and Orejas 1994: 195,1.0,0.0,TRUE,FALSE,FALSE,0.0,0.0,0.0,0.0,,Quaternary terrace,Secondary,Selective,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,1.0,1.0,1.0,Alta Certeza (Grado I)
1229,Río Sil 5: Nocedo,,Hispania Tarraconensis,Spain,Lugo,Cuenca media del Sil,,MS---,LU 12.3,189.0,302.7,880.0,42.46905787,-7.304747156,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 41,1.0,0.0,TRUE,FALSE,FALSE,0.0,0.0,0.0,0.0,,Quaternary terrace,,,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,1.0,1.0,1.0,Alta Certeza (Grado I)
1230,Río Sil 5: Pacío Viejo / A Meda,,Hispania Tarraconensis,Spain,Lugo,Cuenca media del Sil,,MS-042,LU 12.2,189.0,306.0,879.5,42.4657579,-7.264400336,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Domergue 1990: 41; Sanchez-Palencia and Orejas 1994, 195",1.0,0.0,TRUE,FALSE,TRUE,0.0,1.0,0.0,0.0,,Quaternary terrace,Secondary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,1.0,1.0,1.0,Alta Certeza (Grado I)
1231,Río Sil 5: Rairos,,Hispania Tarraconensis,Spain,Lugo,Cuenca media del Sil,,MS-044,LU 12.4,189.0,301.4,879.5,42.46408339,-7.320297123,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Domergue 1990: 41; Sanchez-Palencia and Orejas 1994, 195",1.0,0.0,TRUE,FALSE,FALSE,0.0,0.0,0.0,0.0,,Quaternary terrace,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,1.0,1.0,1.0,Alta Certeza (Grado I)
1232,Río Sil 5: Sequeiros,,Hispania Tarraconensis,Spain,Lugo,Cuenca media del Sil,,MS-041,LU 12.1,189.0,307.5,877.4,42.44740344,-7.245153564,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Domergue 1990: 41; Sanchez-Palencia and Orejas 1994, 195",1.0,0.0,TRUE,FALSE,FALSE,0.0,0.0,0.0,0.0,,Quaternary terrace,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,1.0,1.0,1.0,Alta Certeza (Grado I)
1233,Río Tejeira,,Hispania Tarraconensis,Spain,León,Cuencas de Cúa y Burbia,,CB-09,,,,,42.73659,-6.83448,1000.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 14, and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 191",,,,,,,,,,,,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I)
1234,Los Arrotos - Laguna Cernea (Río Turienzo),,Hispania Tarraconensis,Spain,León,Cuencas del Turienzo y Jerega,,TJ-10,LE 37,192.0,389.0,876.0,42.452458,-6.245522,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",Mines over a length of 9 km; need to add detail from Domergue as separate sites,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Domergue 1990: 43; Sanchez-Palencia and Orejas 1994, 202",1.0,0.0,TRUE,FALSE,FALSE,0.0,0.0,0.0,0.0,,"Alterites, Tertiary deposits, and terraces",Secondary,Selective,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,1.0,1.0,1.0,Alta Certeza (Grado I)
1235,Los Barriales (Río Turienzo),,Hispania Tarraconensis,Spain,León,Cuencas del Turienzo y Jerega,,TJ-14,LE 37,193.0,397.6,871.0,42.42551,-6.156194,500.0,"Converted in QGIS from Lambert coords, Madrid 1870 and then adjusted with Google Earth",Mines over a length of 9 km; need to add detail from Domergue as separate sites,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Domergue 1990: 43; Sanchez-Palencia and Orejas 1994, 202",1.0,0.0,TRUE,FALSE,FALSE,0.0,0.0,0.0,0.0,,"Alterites, Tertiary deposits, and terraces",Secondary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,1.0,1.0,0.94,Alta Certeza (Grado I)
1236,Río Valledor,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-56,,,,,43.132623,-6.801538,1000.0,"Placename, Google Earth, and Sanchez-Palencia and Orejas 1994, fig. 13.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 200",1.0,0.0,TRUE,,,,,,,,,Secondary,Selective,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I)
1237,Río Valmayor,,Hispania Tarraconensis,Spain,Ciudad Real,Alcudia,,,CR 34,861.0,557.6,423.4,38.40653916,-4.1737441,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 46,0.0,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,,,,,0,No,1,Confirmado,0,No,1,Confirmado,0,No,0,No,0,No,0,1,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
1238,Riocabo,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Porcia,,PO-07,,,,,43.46762,-6.831393,500.0,"Placename, Riucabo, IGN map, compared with Google Earth.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 201",1.0,0.0,TRUE,,,,,,,,,Secondary,Selective,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I)
1239,Riodeporcos,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,,O 14,74.0,335.0,946.0,43.07394556,-6.941462001,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 42,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,Hard rock,,,0,No,1,Confirmado,0,No,1,Confirmado,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
1240,Riospaso,,Hispania Tarraconensis,Spain,Oviedo,Asturias,,,O 16,77.0,421.5,457.5,43.019944,-5.879568,2000.0,Placename on Google Earth,,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 42,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,Hard rock,,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,0,0,0,0.5,0.9,1.0,0.765,Media Certeza (Grado II)
1241,Riotinto,Urium (?),Hispania Baetica,Spain,Huelva,Huelva,,,H 43,938.0,344.6,349.5,37.70395454,-6.58569922,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,-100.0,,200.0,,,FALSE,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,"Originally a Punic mine, Riotinto was one of the largest mines in the Roman empire. It may be the site that Ptolemy refers to as Urium. Silver and copper mine which produced an estimated 16,000,000 tons of slag. 16 pairs of water wheels found in the mine draining depths of 100m. It is surrounded by an extensive settlement with cemeteries.",Jones 1980: 146-165; Rothenberg 1981; Domergue 1990: 62.,0.0,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,,Pyrite,Primary,,0,No,1,Confirmado,1,Confirmado,0,No,0,No,0,No,1,Confirmado,0,1,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
1242,Riscos de Guadanuño,,Hispania Baetica,Spain,Córdoba,Córdoba,,,CO 119,902.0,498.9,379.0,38.00140764,-4.83968301,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 47,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,Hard rock,,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
1243,As Grovas de Rivas,,Hispania Tarraconensis,Spain,Orense,Cuenca media del Miño,,MM-04,OR 5.0,187.0,239.7,885.2,42.49037963,-8.073157016,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Domergue 1990: 40; Sanchez-Palencia and Orejas 1994, 194",,,,,,,,,,,Hard rock,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,1.0,1.0,1.0,1.0,Alta Certeza (Grado I)
1244,Rivas: La Peña das Covas,,Hispania Tarraconensis,Spain,Orense,Cuenca media del Miño,,MM-03,OR 5.2,154.0,238.9,887.5,42.51070985,-8.084257619,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Domergue 1990: 40; Sanchez-Palencia and Orejas 1994, 194",,,,,,,,,,,Hard rock,Primary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,1.0,1.0,1.0,1.0,Alta Certeza (Grado I)
1245,Rivas: Larouce,,Hispania Tarraconensis,Spain,Orense,Cuenca media del Miño,,,OR 5.1,187.0,242.0,885.0,42.48959611,-8.045089494,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 40,,,,,,,,,,,Hard rock,,,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
1246,Robledo I,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-45,,,,,43.185507,-6.76863,500.0,"Guessed, in relation to Villasonte and La Presa, after Sanchez-Palencia and Orejas 1994, fig. 13.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 200",1.0,0.0,TRUE,,,,,,,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I)
1247,Robledo II,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-44,,,,,43.187871,-6.766993,500.0,"Guessed, in relation to Villasonte and La Presa, after Sanchez-Palencia and Orejas 1994, fig. 13.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 200",1.0,0.0,TRUE,,,,,,,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I)
1248,Rocabruna,,Hispania Tarraconensis,Spain,Gerona,Rocabruna,,,GE 1,218.0,1106.5,879.1,42.35774763,2.46672221,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 64,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,,,,0,No,1,Confirmado,1,Confirmado,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
1249,Román,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-23,,,,,43.024431,-6.863934,100.0,"Google Earth, IGN map, and Sanchez-Palencia and Orejas 1994, fig. 13.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 199",1.0,0.0,TRUE,,,,,,,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
1250,Romanilla,,Hispania Tarraconensis,Spain,Ciudad Real,Alcudia,,,CR 22,835.0,544.6,446.2,38.61136908,-4.32455507,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 46,0.0,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,,,,,0,No,1,Confirmado,0,No,1,Confirmado,0,No,0,No,0,No,0,1,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
1251,Rosal,,Hispania Tarraconensis,Spain,Pontevedra,Cuenca Baja del Miño,,BM-02,,,,,41.936641,-8.83615,1000.0,"Google Earth, placename",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 190",,,,,,,,,,,,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I)
1252,Rosalía,,Hispania Baetica,Spain,Córdoba,Azuaga-Fuenteovejuna,,,CO 53,879.0,454.5,407.8,38.25469231,-5.35151691,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 46,0.0,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,,Hard rock,Primary,,0,No,1,Confirmado,0,No,1,Confirmado,0,No,0,No,0,No,0,1,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
1253,Rubieros,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Narcea,,NA-05,,,,,43.233056,-6.518363,500.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 13, IGN map, and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 197",1.0,0.0,TRUE,,,,,,,,,Secondary,Selective,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I)
1254,Salas de Galiarda,,Hispania Baetica,Spain,Jaén,Montoro Andújar,,,J 10,883.0,584.8,399.8,38.194676,-3.86157025,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 47,0.0,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,,Hard rock,,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,1,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
1255,Salientes I,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Sil,,AS-01,,,,,42.864137,-6.323479,500.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 14, IGN map, and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 189",,,,,,,,,,,,Primary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I)
1257,Salto del Burro,,Hispania Baetica,Spain,Badajoz,Azuaga-Fuenteovejuna,,,BA 14,878.0,430.3,402.9,38.20611661,-5.62690863,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 46,0.0,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,,Hard rock,Primary,,0,No,1,Confirmado,0,No,1,Confirmado,0,No,0,No,0,No,0,1,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
1258,Sampayo,,Hispania Tarraconensis,Spain,Orense,Cuenca media del Sil,,MS-028,,,,,42.379346,-7.089137,1000.0,Guessed from IGN map,Assuming Sampayo = San Paio,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 195",1.0,0.0,TRUE,,,,,,,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I)
1259,San Antolín de Ibias II,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-19,,,,,43.037832,-6.867154,1000.0,"Google Earth and Sanchez-Palencia and Orejas 1994, fig. 13.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 199",,,,,,,,,,,,Secondary - Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I)
1260,San Antolín de Ibias I,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-26,,,,,43.043902,-6.8751,500.0,"Google Earth, IGN map, and Sanchez-Palencia and Orejas 1994, fig. 13.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 199",1.0,0.0,TRUE,,,,,,,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I)
1261,San Clodio,,Hispania Tarraconensis,Spain,Lugo,Cuenca media del Sil,,MS-043,,,,,42.462386,-7.287404,500.0,"Estimated from Google Earth, IGN map, and Sanchez-Palencia and Orejas 1994, fig. 16",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 195",1.0,0.0,TRUE,,,,,,,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I)
1262,San Eduardo,,Hispania Baetica,Spain,Huelva,Huelva,,,H 14,938.0,338.7,356.1,37.76166281,-6.65508336,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 62,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,Pyrite,Primary,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
1264,San Félix de las Montañas I,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Narcea,,NA-17,O 11,75.0,357.0,954.3,43.160535,-6.673844,1000.0,Guessed from Sanchez-Palencia and Orejas 1994 fig. 13 and Google Earth,"Unclear which of the two sites,  San Félix de las Montañas I and II, is the one referred to by Domergue.",,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Domergue 1990: 42; Sanchez-Palencia and Orejas 1994, 197",,1.0,,,,,,,,,Hard rock,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,1,0,0,0.7,1.0,1.0,0.8799999999999999,Alta Certeza (Grado I)
1265,San Félix de las Montañas II,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Narcea,,NA-16,O 11,75.0,357.0,954.3,43.15551657,-6.674982843,100.0,"Converted in QGIS from Lambert coords, Madrid 1870","NB coordinates from Domergue's ""San Félix de las Montañas"""" - same as San Félix de las Montañas I""",,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Domergue 1990: 42; Sanchez-Palencia and Orejas 1994, 197",,1.0,,,,,,,,,Hard rock,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,1,0,0,1.0,1.0,1.0,1.0,Alta Certeza (Grado I)
1266,San Gabriel,,Hispania Tarraconensis,Spain,Jaén,Linares - La Carolina,,,J 30,884.0,611.5,413.4,38.31734513,-3.55634363,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 45,0.0,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,,Hard rock,,,0,No,1,Confirmado,0,No,1,Confirmado,0,No,0,No,0,No,0,1,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
1267,San Juan Bautista,,Hispania Tarraconensis,Spain,Ciudad Real,Alcudia,,,CR 15,835.0,532.0,446.0,38.60866219,-4.46931815,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 46,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,,,,0,No,1,Confirmado,0,No,1,Confirmado,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
1268,San Marcos,,Hispania Tarraconensis,Spain,Ciudad Real,Alcudia,,,CR 17,835.0,530.4,448.5,38.63107476,-4.4879604,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 46,0.0,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,,,,,0,No,1,Confirmado,0,No,1,Confirmado,0,No,0,No,0,No,0,1,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
1269,San Miguel (Huelva),,Hispania Baetica,Spain,Huelva,Huelva,,,H 4,938.0,330.3,356.3,37.76090411,-6.75047215,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 62,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,Pyrite,Primary,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
1270,San Miguel (Sevilla),,Hispania Baetica,Spain,Sevilla,Sevilla,,,SE 2,191.0,396.8,368.5,37.88889274,-5.999327232,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 48,,,FALSE,FALSE,FALSE,0.0,0.0,0.0,,,Hard rock,Primary,,0,No,1,Confirmado,1,Confirmado,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.9650000000000001,Alta Certeza (Grado I)
1271,San Pedro de las Montañas I,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Narcea,,NA-18,,,,,43.1619,-6.658458,1000.0,Guessed from Sanchez-Palencia and Orejas 1994 fig. 13 and Google Earth,need coordinates for II and III,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 197",,,,,,,,,,,,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I)
1272,San Pedro de las Montañas II,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Narcea,,NA-15,,,,,43.155428,-6.655847,1000.0,Guessed from Sanchez-Palencia and Orejas 1994 fig. 13 and Google Earth,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 197",1.0,0.0,TRUE,,,,,,,,,Secondary,Selective,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I)
1273,San Pedro de las Montañas III,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Narcea,,NA-14,,,,,43.150385,-6.660487,1000.0,Guessed from Sanchez-Palencia and Orejas 1994 fig. 13 and Google Earth,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 197",1.0,0.0,TRUE,,,,,,,,,Secondary,Selective,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I)
