mineID,site,ancientName,province,country,region,miningDistrict,romanianRANID,sanchezPalenciaAndOrejasID,domergueID,spainMapSheet,lambertX,lambertY,latitude,longitude,coordinateAccuracy,locationDataSource,locationNotes,notBeforeOpeningDate,notAfterOpeningDate,notBeforeClosingDate,notAfterClosingDate,inUseDate,metalMinedGold,metalMinedSilver,metalMinedLead,metalMinedCopper,metalMinedTin,metalMinedIron,metalMinedMercuryCinnabar,metalMinedZinc,metalMinedOther,description,references,techniqueOpencast,techniqueUnderground,techniqueHydraulic,techniqueHushing,techniqueGroundSluicing,techniqueRuinaMontium,techniqueRakeComb,techniqueGoldWashing,techniqueOther,notes,geology,depositType,exploitationType,Flag_Au_Oro,Status_Au_Oro,Flag_Ag_Plata,Status_Ag_Plata,Flag_Cu_Cobre,Status_Cu_Cobre,Flag_Pb_Plomo,Status_Pb_Plomo,Flag_Hg_Cinabrio,Status_Hg_Cinabrio,Flag_Sn_Estano,Status_Sn_Estano,Flag_Fe_Hierro,Status_Fe_Hierro,Tech_Ruina_Montium,Tech_Subterranea,Tech_Cielo_Abierto,Tech_Lavado_Placer,Certainty_Spatial,Certainty_Archaeological,Certainty_Metallogenic,Certainty_Score,Certainty_Grade,Real_Elevation_MDT_m,Real_IGME_Lithology_General,Real_IGME_Lithology_Detailed,Real_IGME_Era,Real_IGME_Sistema,Real_IGME_Dominio,Coord_X,Coord_Y,Real_IGME_Dist_Fault_m,Real_IGME_Dist_Contact_m,Real_IGME_Fault_Density_5km
1409,Villardecás,,Hispania Tarraconensis,Spain,Orense,Cuenca media del Miño,,MM-15,,,,,42.245763,-7.588989,500.0,"Google Earth, placename",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 194",1.0,0.0,True,,,,,,,,,Secondary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I),,Conglomerados; gravas; arenas y limos,"Conglomerados, gravas, arenas, areniscas, limos y arcillas. Terrazas fluviales y marinas",CENOZOICO,CUATERNARIO, ,121377.41800994083,4687269.041841248,42382.3,42382.3,0
1410,Villarino,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Sil,,,LE 22,101.0,382.6,926.4,42.91185895,-6.350256915,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 42,,,,,,,,,,,Hard rock,,,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Gneises; esquistos; marmoles y vulcanitas,"Pizarras, grauwacas, conglomerados o porfiroides",PROTEROZOICO, , ,226524.50548265647,4756474.090373881,8599.7,7957.9,0
1411,Villarubín,,Hispania Tarraconensis,Spain,León,Cuenca media del Sil,,MS-050,,,,,42.575839,-7.03065,100.0,"Google Earth, placename, and IGN map",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 196",1.0,0.0,True,,,,,,,,,Secondary,Selective,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Areniscas, pizarras, cuarcitas o calizas y conglomerados",PALEOZOICO,CAMBRICO-ORDOVICICO, ,169194.18510159268,4721593.37746463,8939.7,10770.1,0
1412,Villasonte,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-43,,,,,43.19056,-6.764656,1000.0,"Placename, Google Earth.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 200",1.0,0.0,True,,,,,,,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I),,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Pizarras, areniscas, cuarcitas y calizas o rocas vulcanoclásticas",PALEOZOICO,ORDOVICICO, ,194084.8911472186,4788860.266728239,5941.4,5468.8,0
1413,Villaverde,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Narcea,,NA-49,,,,,43.315988,-6.270986,1000.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 13, IGN map, and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 198",,,,,,,,,,,,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I),,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Areniscas, pizarras, cuarcitas o calizas y conglomerados",PALEOZOICO,CAMBRICO-ORDOVICICO, ,234748.95023372892,4801102.849154402,7599.9,6965.7,0
1414,Villavilleiro I,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-33,,,,,43.161779,-6.896421,1000.0,https://vivirasturias.com/la-prida-del-castro,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hydraulic mine apparently re-using ditches of the Castro de Pelou (Sanchez-Palencia quoted as saying that the castro owes its existence to the mines and that its ditches were excavated by hydraulic means; which must be wrong: ditches re-used as hushing reservoirs.,"Sanchez-Palencia and Orejas 1994, 200",1.0,0.0,True,True,False,0.0,0.0,0.0,0.0,,,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I),,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,Pizarras y areniscas,PALEOZOICO,ORDOVICICO, ,183227.6838013715,4786154.330632232,364.2,1859.1,24
1415,Villavilleiro II,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Navia,,NV-32,,,,,43.169452,-6.896323,1000.0,"Sanchez-Palencia and Orejas 1994, fig. 13, and relative relationship to Villavilleiro I.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 200",1.0,0.0,True,True,False,0.0,0.0,0.0,0.0,,,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.7,0.9,1.0,0.845,Alta Certeza (Grado I),,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,Pizarras y areniscas,PALEOZOICO,ORDOVICICO, ,183275.36062633095,4787006.185380645,363.8,1982.4,24
1416,Vuelta Falsa,,Hispania Baetica,Spain,Huelva,Huelva,,,H 38,936.0,269.9,351.95,37.7009372,-7.43352605,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 62,,,False,False,False,0.0,0.0,0.0,,,Pyrite,Primary,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,0,0,0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Areniscas; pizarras y calizas,"Areniscas, pizarras, calizas, cuarcitas y rocas vulcanoclásticas",PALEOZOICO,DEVONICO-CARBONIFERO, ,109073.74653233873,4181894.176935741,1189.7,219.0,14
1417,Vulcano (Huelva),,Hispania Baetica,Spain,Huelva,Huelva,,,H 13,959.0,297.5,337.4,37.57990684,-7.11433356,100.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,FALSE,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 62,0.0,1.0,False,False,False,0.0,0.0,0.0,0.0,,Pyrite,Primary,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,No,0,1,0,0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Conglomerados; areniscas; pizarras; calizas y vulcanitas; Carbon,Vulcanitas y rocas vulcanoclásticas,PALEOZOICO,CARBONIFERO, ,136641.01618770103,4167170.6908020624,19283.2,19792.5,0
1418,A Xisterna I,,Hispania Tarraconensis,Spain,León,Cuencas de Cúa y Burbia,,CB-17,,,,,42.710794,-6.738149,0.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 14, and Google Earth, refined by site visit 26/09/2021.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 191",1.0,0.0,True,True,True,0.0,0.0,0.0,0.0,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Pizarras, areniscas, cuarcitas y calizas o rocas vulcanoclásticas",PALEOZOICO,ORDOVICICO, ,193866.90287962212,4735478.649231943,767.6,1381.1,52
1420,Zardaín,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Esba o Canero,,ES-02,,,,,43.392984,-6.553396,500.0,Guessed from Google Earth,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 193",1.0,0.0,True,,,,,,,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I),,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Areniscas, pizarras, cuarcitas o calizas y conglomerados",PALEOZOICO,CAMBRICO-ORDOVICICO, ,212210.6288653775,4810591.436127694,2196.5,2222.7,16
1437,Munigua,,Hispania Baetica,Spain,,,,,,,,,37.71323,-5.740789,1000.0,Google Earth (site of ancient town),,,,,,4th c. BC to 2nd/3rd c. AD (?),FALSE,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,"Thomas G. Schattner, various articles; http://www.haaretz.com/archaeology/1.774629",0.0,1.0,False,False,False,0.0,0.0,0.0,0.0,,,,,0,No,0,No,1,Confirmado,0,No,0,No,0,No,1,Confirmado,0,1,0,0,0.7,0.75,1.0,0.7925,Media Certeza (Grado II),,Granitoides de emplazamiento epi-mesozonal,Granitoides de dos micas,PALEOZOICO,DEVONICO-CARBONIFERO-PERMICO,ROCAS PLUTONICAS HERCINICAS,258408.62225998665,4177534.2778244703,2115.9,1061.9,9
1447,El Corón de San Pedro,,Hispania Tarraconensis,Spain,León,Cuenca del Boeza,,BO-06,,,,,42.7182,-6.393549,0.0,"From Sanchez-Palencia and Orejas 1994, fig. 14, IGN map, and Google Earth, refined by site visit 23/09/2021.",From Google Earth,-19.0,230.0,50.0,250.0,Roman,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Castro immediately adjacent to mine.,"Alvarez González 1993; Sanchez-Palencia and Orejas 1994, 190",1.0,0.0,True,,True,0.0,0.0,0.0,0.0,,Alluvial deposits,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Conglomerados; gravas; arenas y limos,"Conglomerados, gravas, arenas, areniscas, limos y arcillas. Terrazas fluviales y marinas",CENOZOICO,CUATERNARIO, ,222123.56120759674,4735108.152632966,988.6,944.6,8
1449,Morredero,,Hispania Tarraconensis,Spain,León,Sierra del Teleno,,,,,,,42.407902,-6.514921,0.0,Google Earth/site visit,Immediately to west of ski-lift station,-19.0,230.0,50.0,250.0,Roman,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hydraulic mining,http://www.diariodeleon.es/noticias/cultura/hallan-mina-oro-romana-morredero_1186378.html,1.0,0.0,True,True,False,0.0,0.0,0.0,0.0,"Newly discovered mine identified by Roberto Matias, August 2017",Alluvial deposits,Secondary,,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,0.75,1.0,0.9125,Alta Certeza (Grado I),,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,Pizarras y areniscas,PALEOZOICO,ORDOVICICO, ,210752.41340654064,4701054.151662528,30237.5,28508.0,0
1504,Ruiseñada,,Hispania Tarraconensis,Spain,,,,,,,,,43.3639,-4.29054,2000.0,	dare.ht.lu.se/places/38316,,-30.0,-30.0,300.0,300.0,Roman,FALSE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,False,False,False,0.0,0.0,0.0,0.0,,,,,0,No,0,No,0,No,1,Confirmado,0,No,0,No,0,No,0,0,0,0,0.5,0.4,1.0,0.59,Baja Certeza / Exploratoria (Grado III),,Calizas; dolomias y margas; Conglomerados y areniscas,"Conglomerados, areniscas, arenas y margas",MESOZOICO,JURASICO-CRETACICO, ,395432.5846836136,4802035.240132121,1138.4,372.1,25
1627,Navelgas Sur,,Hispania Tarraconensis,Spain,Oviedo,Cuenca del Esba o Canero,,ES-04,,,,,43.401996,-6.547813,500.0,"Converted in QGIS from Lambert coords, Madrid 1870",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 193",,,,,,,,,,,,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,0,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I),,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Areniscas, pizarras, cuarcitas o calizas y conglomerados",PALEOZOICO,CAMBRICO-ORDOVICICO, ,212705.46688828163,4811573.1059159385,2164.6,2164.6,16
1628,Arroyo de Bouza,,Hispania Tarraconensis,Spain,León,Cuenca Alta del Tuerto,,,LE 58,160.0,,,42.56528,-6.150903,50.0,"Google Earth and Domergue 1988 vol. II, 343",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Domergue 1988, 343",1.0,0.0,True,False,False,0.0,1.0,0.0,0.0,,Colluvial deposits,Secondary,,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Areniscas, pizarras, cuarcitas o calizas y conglomerados",PALEOZOICO,CAMBRICO-ORDOVICICO, ,241360.69618835673,4717354.869294851,15423.3,18563.5,0
1631,Três Minas - Corta de Ribeirinha,,Hispania Tarraconensis,Portugal,Vila Real,Trás-os-montes,,NP-09,POR 45,75.0,251.3,502.9,41.49378078,-7.518805876,0.0,Google Earth,,-20.0,150.0,170.0,230.0,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Work started shortly after conquest in the 1st century BC then lasted until the 3rd century AD. Corta de Ribeirinha, large opencast 370 m in length, 2.5 million m³ removed,  Traces of firesetting at the base. Underground galleries for ore extraction, and prospection. Peak extraction dates to first half of second century AD. Anvil stones from Roman water-powered ore-crushing machines have been found.","Domergue 1990: 41; Wahl 1993: 123-157; Sanchez-Palencia and Orejas 1994, 198",1.0,1.0,False,False,False,0.0,0.0,0.0,0.0,Ore-crushing anvils from machines,Hard rock,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,1,1,0,1.0,1.0,1.0,1.0,Alta Certeza (Grado I),,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),122763.62438287836,4603440.591155314,125886.0,126023.5,0
1632,Três Minas - Lagoinhos,,Hispania Tarraconensis,Portugal,Vila Real,Trás-os-montes,,NP-09,POR 45,75.0,251.3,502.9,41.49318,-7.514978,0.0,Google Earth,,-20.0,150.0,170.0,230.0,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"A large underground exploitation chamber, whose roof has collapsed so that it now resembles an opencast. Further prospection galleries, shafts, and underground workings.","Domergue 1990: 41; Wahl 1993: 123-157; Sanchez-Palencia and Orejas 1994, 198",0.0,1.0,False,False,False,0.0,0.0,0.0,0.0,Ore-crushing anvils from machines,Hard rock,Primary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,1,0,0,1.0,1.0,1.0,1.0,Alta Certeza (Grado I),,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),123079.77119923651,4603357.137821071,125954.2,126087.5,0
1633,Gralheira,,Hispania Tarraconensis,Portugal,Vila Real,Trás-os-montes,,,,,,,41.468756,-7.575301,,Google Earth,,-20.0,100.0,150.0,230.0,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Trench mining along a vein, for c. 3.5 km; splits into several trenches towards the west.",,1.0,0.0,False,False,False,0.0,0.0,0.0,0.0,,Hard rock,Primary,,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,1,0,0.5,0.4,1.0,0.59,Baja Certeza / Exploratoria (Grado III),,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),117898.78797115036,4600909.850129979,128741.5,128802.8,0
1634,Forno dos Mouros,,Hispania Tarraconensis,Portugal,Vila Real,Trás-os-montes,,,,,,,41.471817,-7.56867,,Google Earth,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Mining dumps and a large spread of slag from smelting, together with ore-crushing anvils, indicating an underground mine whose entrance remains obscured by vegetations.",,0.0,1.0,False,False,False,0.0,0.0,0.0,0.0,Ore-crushing anvils from machines,Hard rock,Primary,,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,1,0,0,0.5,0.4,1.0,0.59,Baja Certeza / Exploratoria (Grado III),,Macizo Ibérico (Zona Ossa-Morena / Centroibérica),"Pizarras, esquistos y metavulcanitas hercínicas",PALEOZOICO,DEVONICO-CARBONIFERO,ZONA CENTROIBERICA / OSSA MORENA (LNEG),118470.70360857702,4601220.4783376325,128383.9,128466.1,0
1635,Los Corralones,,Hispania Tarraconensis,Spain,León,,,,,,,,42.10977,-6.377308,0.0,Google Earth and ground visit.,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Castro with double ditches, later worked by hydraulic means with additional channels, deepening of ditches, and opencast on eastern side.",,1.0,0.0,True,,,0.0,0.0,0.0,,,Alluvial deposits,Secondary,,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,0.4,1.0,0.79,Media Certeza (Grado II),,Granitoides de emplazamiento meso-catazonal,Granitoides peraluminicos (marco colisional),PROTEROZOICO, ,ROCAS PLUTONICAS PREHERCINICAS,220764.0684080827,4667485.879586543,62666.6,61850.2,0
1636,Portillo de Xandequín,,Hispania Tarraconensis,Spain,León,Sierra del Teleno,,TE-07,,,,,42.30098,-6.338022,0.0,IGN map and Google Earth,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 201",1.0,0.0,True,True,False,0.0,0.0,0.0,0.0,,,Secondary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Ortocuarcitas, areniscas y pizarras",PALEOZOICO,ORDOVICICO, ,224844.62415361544,4688592.221334817,41635.4,40946.2,0
1637,Peña Canales,,Hispania Tarraconensis,Spain,León,Sierra del Teleno,,TE-08,,,,,42.302075,-6.35066,0.0,Google Earth and ground visit,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 202",1.0,0.0,True,True,False,0.0,0.0,0.0,0.0,,,Secondary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Ortocuarcitas, areniscas y pizarras",PALEOZOICO,ORDOVICICO, ,223807.54429331305,4688754.800191233,41465.5,40694.1,0
1638,Arroyo de Xandellamas,,Hispania Tarraconensis,Spain,León,Sierra del Teleno,,TE-08,,,,,42.305767,-6.343668,300.0,"Estimated from Sanchez-Palencia and Orejas 1994, fig. 17, IGN map, and Google Earth",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Sanchez-Palencia and Orejas 1994, 202",1.0,0.0,True,True,False,0.0,0.0,0.0,0.0,,,Secondary,Selective - Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,0.85,0.9,1.0,0.905,Alta Certeza (Grado I),,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Ortocuarcitas, areniscas y pizarras",PALEOZOICO,ORDOVICICO, ,224400.07494822284,4689142.117615955,41088.3,40356.7,0
1639,Pico de Valteleno,,Hispania Tarraconensis,Spain,León,Sierra del Teleno,,,,,,,42.297216,-6.334933,100.0,Google Earth and ground visit nearby,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"Personal communication, Regula Wahl 2018",1.0,0.0,False,False,False,0.0,0.0,0.0,0.0,"Hard rock mine on peak, non-hydraulic opencast.",,Primary,Selective,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,0,0,1,0,1.0,0.75,1.0,0.9125,Alta Certeza (Grado I),,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Ortocuarcitas, areniscas y pizarras",PALEOZOICO,ORDOVICICO, ,225082.88708238793,4688164.227528932,42063.8,41396.2,0
1764,Las Llameras,,Hispania Tarraconensis,Spain,León,Cuenca del Boeza,,,,,,,42.70395,-6.363748,0.0,"Site visit 23/09/2021. Name taken from nearest toponym on IGN 1:25,000 map.",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,True,False,True,0.0,0.0,0.0,0.0,,,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,0.4,1.0,0.79,Media Certeza (Grado II),,Conglomerados; areniscas; arcillas; calizas y evaporitas; Vulcanitas basicas,"Calizas arrecifales, calcarenitas y conglomerados. Arcillas con olistolitos",CENOZOICO,NEOGENO, ,224500.91044748173,4733427.832611013,1024.5,230.6,9
1767,Fuente Encalada,,Hispania Tarraconensis,Spain,León,Cuencas de Cúa y Burbia,,,LE 56,158.0,345.0,888.4,42.558406,-6.795227,100.0,Google Earth,1.5 km SW of Otero,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Domergue 1990: 44,1.0,0.0,True,,,0.0,,,0.0,,Terrace,Secondary,Extensive,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,0.9,1.0,0.965,Alta Certeza (Grado I),,Cuarcitas; pizarras; areniscas; calizas y vulcanitas,"Pizarras, grauwacas o arcosas, conglomerados y calizas",PROTEROZOICO-PALEOZOICO,VENDIENSE-CAMBRICO, ,188431.55675943953,4718762.97499685,11673.8,12116.2,0
1768,Sorbrera,,Hispania Tarraconensis,Spain,León,,,,,,,,42.71811525,-6.442887381,10.0,https://servicios.jcyl.es/pweb/datosGIS.do?tipo=Yacimiento&numero=102391,"N of Robledo de las Traviesas, on left bank of the Arroyo de Sorbrera.",,,,,Roman,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Alluvial hydraulic gold mining site; there were three large zanja-channels in the NE part of the zone, uniting to form a large zanja in the central part, with the stone dumps towards the Arroyo de Velasco in the SW. Now destroyed by modern quarrying.",https://servicios.jcyl.es/pweb/datosGIS.do?tipo=Yacimiento&numero=102391,1.0,0.0,True,,True,0.0,,0.0,0.0,,,Secondary,,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,0.75,1.0,0.9125,Alta Certeza (Grado I),,Conglomerados; areniscas; arcillas; calizas y evaporitas; Vulcanitas basicas,"Calizas arrecifales, calcarenitas y conglomerados. Arcillas con olistolitos",CENOZOICO,NEOGENO, ,218082.77786265034,4735262.460327467,1123.3,402.5,14
1769,Castro de Rivas,,Hispania Tarraconensis,Spain,León,,,,,,,,42.68561071,-6.371449279,10.0,https://servicios.jcyl.es/pweb/datosYacimiento.do?numero=102437,,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Hydraulic mining with channels, reusing ditch of Castro de Rivas",,1.0,0.0,True,,True,0.0,0.0,0.0,0.0,,,Secondary,,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,0.4,1.0,0.79,Media Certeza (Grado II),,Conglomerados; areniscas; arcillas; calizas y evaporitas; Vulcanitas basicas,"Calizas arrecifales, calcarenitas y conglomerados. Arcillas con olistolitos",CENOZOICO,NEOGENO, ,223788.73642715707,4731416.281967941,1618.2,119.8,10
1770,La Salina,,Hispania Tarraconensis,Spain,León,,,,,,,,42.68597057,-6.36460443,10.0,"https://servicios.jcyl.es/pweb/datosYacimiento.do?numero=102413_x000D_
",,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Hydraulic mining with channels, reusing ditches of castro of La Salina.",,1.0,0.0,True,,True,0.0,0.0,0.0,0.0,,,Secondary,,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,0.4,1.0,0.79,Media Certeza (Grado II),,Conglomerados; areniscas; arcillas; calizas y evaporitas; Vulcanitas basicas,"Calizas arrecifales, calcarenitas y conglomerados. Arcillas con olistolitos",CENOZOICO,NEOGENO, ,224351.15709564224,4731433.870359029,1319.8,359.8,8
1771,Zufreiral,,Hispania Tarraconensis,Spain,León,,,,,,,,42.70385923,-6.447879387,10.0,https://servicios.jcyl.es/pweb/datosYacimiento.do?numero=102402,https://vici.org/vici/84014/,,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Hydraulic mining; four fan-shaped channels, roughly S-N, uniting to form a long single channel discharging into the Arroyo de Paradilla",https://servicios.jcyl.es/pweb/datosYacimiento.do?numero=102402,1.0,0.0,True,,True,0.0,0.0,0.0,0.0,,,Secondary,,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,0.75,1.0,0.9125,Alta Certeza (Grado I),,Conglomerados; areniscas; arcillas; calizas y evaporitas; Vulcanitas basicas,"Calizas arrecifales, calcarenitas y conglomerados. Arcillas con olistolitos",CENOZOICO,NEOGENO, ,217609.2689815524,4733695.898826188,1360.2,213.3,21
1772,La Poza del Castro,,Hispania Tarraconensis,Spain,León,,,,,,,,42.85106255,-6.20349361,10.0,https://servicios.jcyl.es/pweb/datosYacimiento.do?numero=102130,"Between Murias de Pedredo and Montrondo, to W of Castro de Murias / El Cubichón",,,,,,TRUE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,https://servicios.jcyl.es/pweb/datosYacimiento.do?numero=102130,1.0,0.0,True,,True,0.0,0.0,0.0,0.0,,,Secondary,,1,Confirmado,0,No,0,No,0,No,0,No,0,No,0,No,1,0,1,0,1.0,0.75,1.0,0.9125,Alta Certeza (Grado I),,Gneises; esquistos; marmoles y vulcanitas,"Pizarras, grauwacas, conglomerados o porfiroides",PROTEROZOICO, , ,238248.31324568958,4749255.042417216,7003.9,4231.3,0
