mineID,site,ancientName,province,country,region,miningDistrict,romanianRANID,sanchezPalenciaAndOrejasID,domergueID,spainMapSheet,lambertX,lambertY,latitude,longitude,coordinateAccuracy,locationDataSource,locationNotes,notBeforeOpeningDate,notAfterOpeningDate,notBeforeClosingDate,notAfterClosingDate,inUseDate,metalMinedGold,metalMinedSilver,metalMinedLead,metalMinedCopper,metalMinedTin,metalMinedIron,metalMinedMercuryCinnabar,metalMinedZinc,metalMinedOther,description,references,techniqueOpencast,techniqueUnderground,techniqueHydraulic,techniqueHushing,techniqueGroundSluicing,techniqueRuinaMontium,techniqueRakeComb,techniqueGoldWashing,techniqueOther,notes,geology,depositType,exploitationType,Flag_Au_Oro,Status_Au_Oro,Flag_Ag_Plata,Status_Ag_Plata,Flag_Cu_Cobre,Status_Cu_Cobre,Flag_Pb_Plomo,Status_Pb_Plomo,Flag_Hg_Cinabrio,Status_Hg_Cinabrio,Flag_Sn_Estano,Status_Sn_Estano,Flag_Fe_Hierro,Status_Fe_Hierro,Tech_Ruina_Montium,Tech_Subterranea,Tech_Cielo_Abierto,Tech_Lavado_Placer,Certainty_Spatial,Certainty_Archaeological,Certainty_Metallogenic,Certainty_Score,Certainty_Grade,Real_Elevation_MDT_m,Real_IGME_Lithology_General,Real_IGME_Lithology_Detailed,Real_IGME_Era,Real_IGME_Sistema,Real_IGME_Dominio,Coord_X,Coord_Y,Is_Presence,Spatial_Fold
BG_01356,Background_Control,,Regional_Background,Spain,,,,,,,,,37.669344651393864,-4.360664689551246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,909.6515173022042,"Areniscas, arcillas y margas de cuencas terciarias",,MESOZOICO,,ZONAS BETICAS,380000.0,4170000.0,0,3
BG_01357,Background_Control,,Regional_Background,Spain,,,,,,,,,40.53915204384348,2.0766277636827177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,673.2895844249356,"Calizas, dolomias y margas; Conglomerados y areniscas",,CENOZOICO,,ZONAS BETICAS,930000.0,4500000.0,0,5
BG_01358,Background_Control,,Regional_Background,Spain,,,,,,,,,41.99687193172295,-4.086665081739428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,522.2527074510682,"Areniscas, arcillas y margas de cuencas terciarias",,MESOZOICO,,MACIZO IBERICO,410000.0,4650000.0,0,5
BG_01359,Background_Control,,Regional_Background,Spain,,,,,,,,,38.21775042185745,-3.2284744457514454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,50.0,"Areniscas, arcillas y margas de cuencas terciarias",,PALEOZOICO,,CUENCAS TERCIARIAS,480000.0,4230000.0,0,3
BG_01360,Background_Control,,Regional_Background,Spain,,,,,,,,,39.38804000760362,-2.419395094942199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,607.9037693817869,"Calizas, dolomias y margas; Conglomerados y areniscas",,MESOZOICO,,CUENCAS TERCIARIAS,550000.0,4360000.0,0,5
BG_01361,Background_Control,,Regional_Background,Spain,,,,,,,,,43.5178776292096,-4.855948102068425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,568.4968760457878,Granitoides hercínicos indiferenciados,,CENOZOICO,,CUENCAS TERCIARIAS,350000.0,4820000.0,0,1
BG_01362,Background_Control,,Regional_Background,Spain,,,,,,,,,41.91137834055245,-3.361739996720196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,747.5915485988439,"Conglomerados, gravas y arenas aluviales",,PALEOZOICO,,CUENCAS TERCIARIAS,470000.0,4640000.0,0,5
BG_01363,Background_Control,,Regional_Background,Spain,,,,,,,,,37.696568165455396,1.0827057558268878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,611.5236932563281,"Areniscas, arcillas y margas de cuencas terciarias",,CENOZOICO,,CUENCAS TERCIARIAS,860000.0,4180000.0,0,4
BG_01364,Background_Control,,Regional_Background,Spain,,,,,,,,,38.54043965778352,-5.983088609512829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,569.9037351408015,"Gneises, esquistos y pizarras",,CENOZOICO,,CUENCAS TERCIARIAS,240000.0,4270000.0,0,2
BG_01365,Background_Control,,Regional_Background,Spain,,,,,,,,,38.90332220222674,-0.11706808170007106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,205.15026737319482,"Conglomerados, gravas y arenas aluviales",,CENOZOICO,,CUENCAS TERCIARIAS,750000.0,4310000.0,0,4
BG_01366,Background_Control,,Regional_Background,Spain,,,,,,,,,36.03110811979977,2.2146446599461567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,415.0080427124834,"Conglomerados, gravas y arenas aluviales",,MESOZOICO,,CUENCAS TERCIARIAS,970000.0,4000000.0,0,4
BG_01367,Background_Control,,Regional_Background,Spain,,,,,,,,,35.89054556832906,-7.2092400992641545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,769.1627602001394,"Gneises, esquistos y pizarras",,CENOZOICO,,CUENCAS TERCIARIAS,120000.0,3980000.0,0,2
BG_01368,Background_Control,,Regional_Background,Spain,,,,,,,,,40.969767271554105,-6.089877141576253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,1078.9769077831736,"Calizas, dolomias y margas; Conglomerados y areniscas",,CENOZOICO,,MACIZO IBERICO,240000.0,4540000.0,0,1
BG_01369,Background_Control,,Regional_Background,Spain,,,,,,,,,43.52330001253022,-1.5151035287664227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,625.6186540635941,"Areniscas, arcillas y margas de cuencas terciarias",,CENOZOICO,,CUENCAS TERCIARIAS,620000.0,4820000.0,0,5
BG_01370,Background_Control,,Regional_Background,Spain,,,,,,,,,36.770508388214,-4.120518705906979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,731.9527683935308,"Calizas, dolomias y margas; Conglomerados y areniscas",,CENOZOICO,,ZONAS BETICAS,400000.0,4070000.0,0,3
BG_01371,Background_Control,,Regional_Background,Spain,,,,,,,,,35.93490628878306,-5.6604057146795945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,888.1195392382014,"Calizas, dolomias y margas; Conglomerados y areniscas",,MESOZOICO,,MACIZO IBERICO,260000.0,3980000.0,0,2
BG_01372,Background_Control,,Regional_Background,Spain,,,,,,,,,39.36736600145815,2.1065031074166054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,447.27651594993756,"Calizas, dolomias y margas; Conglomerados y areniscas",,PALEOZOICO,,ZONAS BETICAS,940000.0,4370000.0,0,5
BG_01373,Background_Control,,Regional_Background,Spain,,,,,,,,,37.99749845683433,-6.0747994301355766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,741.7035108213606,"Calizas, dolomias y margas; Conglomerados y areniscas",,PALEOZOICO,,CORDILLERA IBERICA,230000.0,4210000.0,0,2
BG_01374,Background_Control,,Regional_Background,Spain,,,,,,,,,37.40138729179252,-1.8701548190092043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,464.87747341696036,Granitoides hercínicos indiferenciados,,CENOZOICO,,CUENCAS TERCIARIAS,600000.0,4140000.0,0,4
BG_01375,Background_Control,,Regional_Background,Spain,,,,,,,,,39.566417107173315,1.6557592479622123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,866.2061096227528,"Gneises, esquistos y pizarras",,CENOZOICO,,MACIZO IBERICO,900000.0,4390000.0,0,5
BG_01376,Background_Control,,Regional_Background,Spain,,,,,,,,,35.91833560717233,-6.324601985924083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,687.8507619879332,"Gneises, esquistos y pizarras",,PROTEROZOICO,,CORDILLERA IBERICA,200000.0,3980000.0,0,2
BG_01377,Background_Control,,Regional_Background,Spain,,,,,,,,,39.65974639084224,-2.8834252517862935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,724.61295349536,"Gneises, esquistos y pizarras",,CENOZOICO,,MACIZO IBERICO,510000.0,4390000.0,0,5
BG_01378,Background_Control,,Regional_Background,Spain,,,,,,,,,42.172945153157805,-4.452892123518447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,454.3503506453527,Granitoides hercínicos indiferenciados,,PALEOZOICO,,CUENCAS TERCIARIAS,380000.0,4670000.0,0,1
BG_01379,Background_Control,,Regional_Background,Spain,,,,,,,,,36.94965131238606,-1.7645534360834787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,826.7580899026963,"Areniscas, arcillas y margas de cuencas terciarias",,CENOZOICO,,CUENCAS TERCIARIAS,610000.0,4090000.0,0,4
BG_01380,Background_Control,,Regional_Background,Spain,,,,,,,,,39.74937933476423,-2.6498233354422975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,1171.178230307754,"Areniscas, arcillas y margas de cuencas terciarias",,PALEOZOICO,,CUENCAS TERCIARIAS,530000.0,4400000.0,0,5
BG_01381,Background_Control,,Regional_Background,Spain,,,,,,,,,43.212469516632034,2.66256633888122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,398.02207614294844,"Calizas, dolomias y margas; Conglomerados y areniscas",,CENOZOICO,,ZONAS BETICAS,960000.0,4800000.0,0,5
BG_01382,Background_Control,,Regional_Background,Spain,,,,,,,,,42.54006019097957,-3.730692750014257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,565.060248088119,"Gneises, esquistos y pizarras",,CENOZOICO,,MACIZO IBERICO,440000.0,4710000.0,0,5
BG_01383,Background_Control,,Regional_Background,Spain,,,,,,,,,38.92046470952389,-5.076300506213373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,707.901868542023,"Calizas, dolomias y margas; Conglomerados y areniscas",,MESOZOICO,,CUENCAS TERCIARIAS,320000.0,4310000.0,0,5
BG_01384,Background_Control,,Regional_Background,Spain,,,,,,,,,39.29239244613169,-1.7244256019119206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,846.6015529989542,"Conglomerados, gravas y arenas aluviales",,MESOZOICO,,ZONAS BETICAS,610000.0,4350000.0,0,5
BG_01385,Background_Control,,Regional_Background,Spain,,,,,,,,,36.18520441396798,0.4470113137400735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,510.1134286776328,"Areniscas, arcillas y margas de cuencas terciarias",,CENOZOICO,,ZONAS BETICAS,810000.0,4010000.0,0,4
BG_01386,Background_Control,,Regional_Background,Spain,,,,,,,,,36.05204102715769,-3.7771799808363804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,50.0,"Areniscas, arcillas y margas de cuencas terciarias",,MESOZOICO,,CUENCAS TERCIARIAS,430000.0,3990000.0,0,3
BG_01387,Background_Control,,Regional_Background,Spain,,,,,,,,,37.94670878951137,-3.455264294706367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,989.7973735410062,"Conglomerados, gravas y arenas aluviales",,MESOZOICO,,MACIZO IBERICO,460000.0,4200000.0,0,3
BG_01388,Background_Control,,Regional_Background,Spain,,,,,,,,,38.47398122511999,-1.165824014133379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,840.1265298960357,"Areniscas, arcillas y margas de cuencas terciarias",,CENOZOICO,,MACIZO IBERICO,660000.0,4260000.0,0,4
BG_01389,Background_Control,,Regional_Background,Spain,,,,,,,,,37.00448269816516,-6.146658790053072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,214.26311737833373,"Calizas, dolomias y margas; Conglomerados y areniscas",,CENOZOICO,,CUENCAS TERCIARIAS,220000.0,4100000.0,0,2
BG_01390,Background_Control,,Regional_Background,Spain,,,,,,,,,40.433385604326645,2.4221083472573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,498.10780205511105,"Areniscas, arcillas y margas de cuencas terciarias",,MESOZOICO,,ZONAS BETICAS,960000.0,4490000.0,0,5
BG_01391,Background_Control,,Regional_Background,Spain,,,,,,,,,37.30287442580293,-4.805342509002615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,1042.0456073818316,"Areniscas, arcillas y margas de cuencas terciarias",,CENOZOICO,,CUENCAS TERCIARIAS,340000.0,4130000.0,0,2
BG_01392,Background_Control,,Regional_Background,Spain,,,,,,,,,37.9396639351034,-1.6343658327660846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,1011.9491046144665,"Conglomerados, gravas y arenas aluviales",,MESOZOICO,,ZONAS BETICAS,620000.0,4200000.0,0,4
BG_01393,Background_Control,,Regional_Background,Spain,,,,,,,,,37.20715101374171,-0.8589067523892205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,884.6600056697362,"Calizas, dolomias y margas; Conglomerados y areniscas",,CENOZOICO,,CORDILLERA IBERICA,690000.0,4120000.0,0,4
BG_01394,Background_Control,,Regional_Background,Spain,,,,,,,,,36.40441780823027,1.9053590903224662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,605.9718915100343,"Calizas, dolomias y margas; Conglomerados y areniscas",,CENOZOICO,,MACIZO IBERICO,940000.0,4040000.0,0,4
BG_01395,Background_Control,,Regional_Background,Spain,,,,,,,,,43.57037174148698,-6.467367900064289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,670.7468547031275,"Areniscas, arcillas y margas de cuencas terciarias",,CENOZOICO,,CUENCAS TERCIARIAS,220000.0,4830000.0,0,1
BG_01396,Background_Control,,Regional_Background,Spain,,,,,,,,,38.31331347436467,1.4600451279678481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,617.2685487184684,"Gneises, esquistos y pizarras",,MESOZOICO,,CUENCAS TERCIARIAS,890000.0,4250000.0,0,4
BG_01397,Background_Control,,Regional_Background,Spain,,,,,,,,,37.58684191000197,-3.226532207862309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,932.0599458172094,"Calizas, dolomias y margas; Conglomerados y areniscas",,CENOZOICO,,CUENCAS TERCIARIAS,480000.0,4160000.0,0,3
BG_01398,Background_Control,,Regional_Background,Spain,,,,,,,,,39.2762889993342,-5.318606515789255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,431.0393983762225,"Conglomerados, gravas y arenas aluviales",,CENOZOICO,,ZONAS BETICAS,300000.0,4350000.0,0,5
BG_01399,Background_Control,,Regional_Background,Spain,,,,,,,,,39.02081057991184,-1.6138089228725083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,448.5500862789488,"Conglomerados, gravas y arenas aluviales",,CENOZOICO,,CUENCAS TERCIARIAS,620000.0,4320000.0,0,4
BG_01400,Background_Control,,Regional_Background,Spain,,,,,,,,,37.82039976574275,-5.953848049206511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,902.5686467090039,"Areniscas, arcillas y margas de cuencas terciarias",,PROTEROZOICO,,ZONAS BETICAS,240000.0,4190000.0,0,2
BG_01401,Background_Control,,Regional_Background,Spain,,,,,,,,,43.35225632356781,-2.6298180050028117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,638.9096361221096,"Gneises, esquistos y pizarras",,CENOZOICO,,CUENCAS TERCIARIAS,530000.0,4800000.0,0,5
BG_01402,Background_Control,,Regional_Background,Spain,,,,,,,,,43.515802760777774,-1.0203924217400033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,994.616838863452,"Conglomerados, gravas y arenas aluviales",,MESOZOICO,,CUENCAS TERCIARIAS,660000.0,4820000.0,0,5
BG_01403,Background_Control,,Regional_Background,Spain,,,,,,,,,36.687267381282545,1.587841007221279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,482.1219482548636,"Calizas, dolomias y margas; Conglomerados y areniscas",,CENOZOICO,,CUENCAS TERCIARIAS,910000.0,4070000.0,0,4
BG_01404,Background_Control,,Regional_Background,Spain,,,,,,,,,41.6140985597908,-5.520423596195784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,636.3054099152937,"Areniscas, arcillas y margas de cuencas terciarias",,CENOZOICO,,CORDILLERA IBERICA,290000.0,4610000.0,0,1
BG_01405,Background_Control,,Regional_Background,Spain,,,,,,,,,42.80315293081326,-4.4675530406366395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,419.39675378901165,Granitoides hercínicos indiferenciados,,MESOZOICO,,MACIZO IBERICO,380000.0,4740000.0,0,1
BG_01406,Background_Control,,Regional_Background,Spain,,,,,,,,,38.30804195026222,-2.885621237221026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,651.8406703558918,"Conglomerados, gravas y arenas aluviales",,MESOZOICO,,CUENCAS TERCIARIAS,510000.0,4240000.0,0,3
BG_01407,Background_Control,,Regional_Background,Spain,,,,,,,,,40.00309098769628,-4.991591484892176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,280.3632657503003,"Areniscas, arcillas y margas de cuencas terciarias",,PROTEROZOICO,,CUENCAS TERCIARIAS,330000.0,4430000.0,0,5
BG_01408,Background_Control,,Regional_Background,Spain,,,,,,,,,36.11976797738825,-5.444456708834829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,528.0916447612593,"Areniscas, arcillas y margas de cuencas terciarias",,PALEOZOICO,,ZONAS BETICAS,280000.0,4000000.0,0,2
BG_01409,Background_Control,,Regional_Background,Spain,,,,,,,,,40.26413198349911,-0.5304079177552152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,290.93653376797056,"Gneises, esquistos y pizarras",,PALEOZOICO,,CUENCAS TERCIARIAS,710000.0,4460000.0,0,5
BG_01410,Background_Control,,Regional_Background,Spain,,,,,,,,,36.310030020982026,-1.1064500311320233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,823.4808082978145,"Conglomerados, gravas y arenas aluviales",,MESOZOICO,,ZONAS BETICAS,670000.0,4020000.0,0,4
BG_01411,Background_Control,,Regional_Background,Spain,,,,,,,,,37.49670658746735,-3.2262596598224715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,829.147334939913,"Conglomerados, gravas y arenas aluviales",,MESOZOICO,,MACIZO IBERICO,480000.0,4150000.0,0,3
BG_01412,Background_Control,,Regional_Background,Spain,,,,,,,,,42.90254541946713,-2.877506605149086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,217.43431737891376,"Calizas, dolomias y margas; Conglomerados y areniscas",,CENOZOICO,,ZONAS BETICAS,510000.0,4750000.0,0,5
BG_01413,Background_Control,,Regional_Background,Spain,,,,,,,,,41.07151360931414,-5.6185919303018625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,983.4714363751432,"Conglomerados, gravas y arenas aluviales",,PALEOZOICO,,ZONAS BETICAS,280000.0,4550000.0,0,1
BG_01414,Background_Control,,Regional_Background,Spain,,,,,,,,,36.265100533823954,0.7843045812775276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,1274.3537816049634,"Calizas, dolomias y margas; Conglomerados y areniscas",,MESOZOICO,,ZONAS BETICAS,840000.0,4020000.0,0,4
BG_01415,Background_Control,,Regional_Background,Spain,,,,,,,,,38.513483831722176,-6.899223141425277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,661.5015966840853,"Areniscas, arcillas y margas de cuencas terciarias",,MESOZOICO,,CORDILLERA IBERICA,160000.0,4270000.0,0,2
BG_01416,Background_Control,,Regional_Background,Spain,,,,,,,,,38.378036147821554,-0.8248318721600222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,489.7214349438388,"Conglomerados, gravas y arenas aluviales",,CENOZOICO,,CORDILLERA IBERICA,690000.0,4250000.0,0,4
BG_01417,Background_Control,,Regional_Background,Spain,,,,,,,,,39.370722865530375,-0.9104231624718683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,1356.0826477507617,Granitoides hercínicos indiferenciados,,CENOZOICO,,ZONAS BETICAS,680000.0,4360000.0,0,5
BG_01418,Background_Control,,Regional_Background,Spain,,,,,,,,,37.62557367524936,2.7770638736348583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,320.25787542437234,"Areniscas, arcillas y margas de cuencas terciarias",,PALEOZOICO,,CUENCAS TERCIARIAS,1010000.0,4180000.0,0,4
BG_01419,Background_Control,,Regional_Background,Spain,,,,,,,,,37.04089354349556,-4.124480229947806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,655.0266167172746,"Calizas, dolomias y margas; Conglomerados y areniscas",,CENOZOICO,,ZONAS BETICAS,400000.0,4100000.0,0,3
BG_01420,Background_Control,,Regional_Background,Spain,,,,,,,,,41.31933203820387,-6.464716300649694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,694.9055681579808,"Conglomerados, gravas y arenas aluviales",,CENOZOICO,,CUENCAS TERCIARIAS,210000.0,4580000.0,0,1
BG_01421,Background_Control,,Regional_Background,Spain,,,,,,,,,43.46446391599665,-6.9557331348147775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,986.2869051131037,"Calizas, dolomias y margas; Conglomerados y areniscas",,CENOZOICO,,ZONAS BETICAS,180000.0,4820000.0,0,1
BG_01422,Background_Control,,Regional_Background,Spain,,,,,,,,,38.832396344518614,-1.0414593024004324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,739.9347437816971,"Gneises, esquistos y pizarras",,PALEOZOICO,,ZONAS BETICAS,670000.0,4300000.0,0,4
BG_01423,Background_Control,,Regional_Background,Spain,,,,,,,,,40.981525774475216,-0.3849729410997894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,525.3415260528872,"Conglomerados, gravas y arenas aluviales",,CENOZOICO,,CUENCAS TERCIARIAS,720000.0,4540000.0,0,5
BG_01424,Background_Control,,Regional_Background,Spain,,,,,,,,,37.40025378232825,-4.242806499105506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,412.20390740301093,"Areniscas, arcillas y margas de cuencas terciarias",,PALEOZOICO,,CUENCAS TERCIARIAS,390000.0,4140000.0,0,3
BG_01425,Background_Control,,Regional_Background,Spain,,,,,,,,,37.12733102517887,-4.463467459862001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,564.5445449384661,Granitoides hercínicos indiferenciados,,CENOZOICO,,ZONAS BETICAS,370000.0,4110000.0,0,3
BG_01426,Background_Control,,Regional_Background,Spain,,,,,,,,,41.37052024380766,-2.5216965788385535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,398.268159763714,"Conglomerados, gravas y arenas aluviales",,PALEOZOICO,,MACIZO IBERICO,540000.0,4580000.0,0,5
BG_01427,Background_Control,,Regional_Background,Spain,,,,,,,,,36.47003810661716,-0.09824955903187844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,661.9563299461707,"Gneises, esquistos y pizarras",,MESOZOICO,,ZONAS BETICAS,760000.0,4040000.0,0,4
BG_01428,Background_Control,,Regional_Background,Spain,,,,,,,,,42.808195012417436,-7.647273955901258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,0,,0,,,,,,,,,,,,,,,1.0,Control,508.95095503487835,"Conglomerados, gravas y arenas aluviales",,CENOZOICO,,ZONAS BETICAS,120000.0,4750000.0,0,1
